65,1000000.0,12781.0,2,3,short,0.0,0.0,0.0,1000000.0,12781.0
65,1000000.0,12781.25,1,3,long,0.0,0.0,0.0,1000000.0,12781.25
65,999985.25,12781.0,1,3,long,-0.25,-0.75,-0.75,999985.0,12781.0
65,999955.5,12780.75,0,3,long,-0.5,-1.5,-1.5,999955.0,12780.75
65,999969.75,12781.5,1,3,long,0.25,0.75,0.75,999970.0,12781.5
65,999970.0,12781.25,2,2,short,0.0,0.0,0.0,999970.0,12781.25
65,999979.75,12781.0,2,2,short,0.25,0.5,0.5,999980.0,12781.0
65,999989.75,12781.0,2,2,short,0.25,0.5,0.5,999990.0,12781.0
65,999990.0,12781.75,1,3,long,0.0,0.0,0.0,999990.0,12781.75
65,1000019.5,12782.25,1,3,long,0.5,1.5,1.5,1000020.0,12782.25
65,1000020.0,12781.5,2,2,short,0.0,0.0,0.0,1000020.0,12781.5
65,1000020.0,12781.25,1,2,long,0.0,0.0,0.0,1000020.0,12781.25
65,1000020.0,12781.0,2,2,short,0.0,0.0,0.0,1000020.0,12781.0
65,1000020.0,12781.25,1,3,long,0.0,0.0,0.0,1000020.0,12781.25
65,1000020.0,12781.0,2,1,short,0.0,0.0,0.0,1000020.0,12781.0
65,1000005.75,12781.75,2,1,short,-0.75,-0.75,-0.75,1000005.0,12781.75
65,1000005.0,12782.25,1,3,long,0.0,0.0,0.0,1000005.0,12782.25
65,1000005.0,12781.25,2,2,short,0.0,0.0,0.0,1000005.0,12781.25
65,999985.5,12781.75,0,2,short,-0.5,-1.0,-1.0,999985.0,12781.75
65,999985.0,12782.5,1,2,long,0.0,0.0,0.0,999985.0,12782.5
65,999985.0,12781.5,2,1,short,0.0,0.0,0.0,999985.0,12781.5
65,999970.75,12782.25,0,1,short,-0.75,-0.75,-0.75,999970.0,12782.25
65,999951.0,12782.5,0,1,short,-1.0,-1.0,-1.0,999950.0,12782.5
65,999950.0,12780.5,1,2,long,0.0,0.0,0.0,999950.0,12780.5
65,1000018.25,12782.25,1,2,long,1.75,3.5,3.5,1000020.0,12782.25
65,1000020.0,12782.5,2,2,short,0.0,0.0,0.0,1000020.0,12782.5
65,1000059.0,12781.5,0,2,short,1.0,2.0,2.0,1000060.0,12781.5
65,1000060.0,12780.5,1,3,long,0.0,0.0,0.0,1000060.0,12780.5
65,1000148.5,12782.0,1,3,long,1.5,4.5,4.5,1000150.0,12782.0
65,1000150.0,12782.5,2,1,short,0.0,0.0,0.0,1000150.0,12782.5
65,1000150.0,12781.75,1,2,long,0.0,0.0,0.0,1000150.0,12781.75
65,1000150.0,12781.5,2,1,short,0.0,0.0,0.0,1000150.0,12781.5
65,1000154.75,12781.25,0,1,short,0.25,0.25,0.25,1000155.0,12781.25
65,1000150.25,12781.75,0,1,short,-0.25,-0.25,-0.25,1000150.0,12781.75
65,1000150.0,12781.5,2,1,short,0.0,0.0,0.0,1000150.0,12781.5
65,1000154.75,12781.25,2,1,short,0.25,0.25,0.25,1000155.0,12781.25
65,1000150.25,12781.75,2,1,short,-0.25,-0.25,-0.25,1000150.0,12781.75
65,1000150.0,12781.5,2,1,short,0.0,0.0,0.0,1000150.0,12781.5
65,1000154.75,12781.25,2,1,short,0.25,0.25,0.25,1000155.0,12781.25
65,1000155.0,12781.75,1,1,long,0.0,0.0,0.0,1000155.0,12781.75
65,1000155.0,12781.5,2,1,short,0.0,0.0,0.0,1000155.0,12781.5
65,1000159.75,12781.25,2,1,short,0.25,0.25,0.25,1000160.0,12781.25
65,1000160.0,12781.75,1,2,long,0.0,0.0,0.0,1000160.0,12781.75
65,1000160.0,12782.25,2,2,short,0.0,0.0,0.0,1000160.0,12782.25
65,1000160.0,12781.75,1,1,long,0.0,0.0,0.0,1000160.0,12781.75
65,1000160.0,12782.0,2,3,short,0.0,0.0,0.0,1000160.0,12782.0
65,1000145.25,12782.25,0,3,short,-0.25,-0.75,-0.75,1000145.0,12782.25
65,1000174.5,12781.5,2,3,short,0.5,1.5,1.5,1000175.0,12781.5
65,1000175.0,12782.25,1,3,long,0.0,0.0,0.0,1000175.0,12782.25
65,1000219.25,12783.0,0,3,long,0.75,2.25,2.25,1000220.0,12783.0
65,1000175.75,12781.5,0,3,long,-0.75,-2.25,-2.25,1000175.0,12781.5
65,1000175.0,12781.25,2,3,short,0.0,0.0,0.0,1000175.0,12781.25
65,1000189.75,12781.0,0,3,short,0.25,0.75,0.75,1000190.0,12781.0
65,1000190.0,12781.5,1,1,long,0.0,0.0,0.0,1000190.0,12781.5
65,1000190.0,12781.75,2,2,short,0.0,0.0,0.0,1000190.0,12781.75
65,1000180.25,12782.0,0,2,short,-0.25,-0.5,-0.5,1000180.0,12782.0
65,1000180.0,12781.0,1,2,long,0.0,0.0,0.0,1000180.0,12781.0
65,1000219.0,12782.0,0,2,long,1.0,2.0,2.0,1000220.0,12782.0
65,1000268.75,12782.25,1,2,long,1.25,2.5,2.5,1000270.0,12782.25
65,1000299.25,12781.75,0,2,long,0.75,1.5,1.5,1000300.0,12781.75
65,1000339.0,12782.0,1,2,long,1.0,2.0,2.0,1000340.0,12782.0
65,1000388.75,12782.25,0,2,long,1.25,2.5,2.5,1000390.0,12782.25
65,1000399.75,12781.25,0,2,long,0.25,0.5,0.5,1000400.0,12781.25
65,1000400.0,12781.0,2,3,short,0.0,0.0,0.0,1000400.0,12781.0
65,1000414.75,12780.75,2,3,short,0.25,0.75,0.75,1000415.0,12780.75
65,1000356.0,12782.0,2,3,short,-1.0,-3.0,-3.0,1000355.0,12782.0
65,1000251.75,12782.75,2,3,short,-1.75,-5.25,-5.25,1000250.0,12782.75
65,1000205.75,12781.75,2,3,short,-0.75,-2.25,-2.25,1000205.0,12781.75
65,1000205.0,12782.0,1,3,long,0.0,0.0,0.0,1000205.0,12782.0
65,1000219.75,12782.25,1,3,long,0.25,0.75,0.75,1000220.0,12782.25
65,1000220.0,12781.5,2,2,short,0.0,0.0,0.0,1000220.0,12781.5
65,1000229.75,12781.25,2,2,short,0.25,0.5,0.5,1000230.0,12781.25
65,1000249.5,12781.0,2,2,short,0.5,1.0,1.0,1000250.0,12781.0
65,1000259.75,12781.25,2,2,short,0.25,0.5,0.5,1000260.0,12781.25
65,1000250.25,12781.75,2,2,short,-0.25,-0.5,-0.5,1000250.0,12781.75
65,1000250.0,12782.0,1,1,long,0.0,0.0,0.0,1000250.0,12782.0
65,1000250.0,12782.0,1,1,long,0.0,0.0,0.0,1000250.0,12782.0
65,1000254.75,12782.25,1,1,long,0.25,0.25,0.25,1000255.0,12782.25
65,1000264.5,12782.5,1,1,long,0.5,0.5,0.5,1000265.0,12782.5
65,1000260.25,12781.75,1,1,long,-0.25,-0.25,-0.25,1000260.0,12781.75
65,1000260.0,12782.0,2,3,short,0.0,0.0,0.0,1000260.0,12782.0
65,1000260.0,12782.25,1,3,long,0.0,0.0,0.0,1000260.0,12782.25
65,1000260.0,12782.0,2,1,short,0.0,0.0,0.0,1000260.0,12782.0
65,1000255.25,12782.25,2,1,short,-0.25,-0.25,-0.25,1000255.0,12782.25
65,1000245.5,12782.5,2,1,short,-0.5,-0.5,-0.5,1000245.0,12782.5
65,1000264.0,12781.0,2,1,short,1.0,1.0,1.0,1000265.0,12781.0
65,1000288.75,12780.75,2,1,short,1.25,1.25,1.25,1000290.0,12780.75
65,1000290.0,12780.5,1,2,long,0.0,0.0,0.0,1000290.0,12780.5
65,1000280.25,12780.25,1,2,long,-0.25,-0.5,-0.5,1000280.0,12780.25
65,1000260.5,12780.0,0,2,long,-0.5,-1.0,-1.0,1000260.0,12780.0
65,1000260.0,12779.75,2,2,short,0.0,0.0,0.0,1000260.0,12779.75
65,1000221.0,12780.75,0,2,short,-1.0,-2.0,-2.0,1000220.0,12780.75
65,1000220.0,12780.5,1,3,long,0.0,0.0,0.0,1000220.0,12780.5
65,1000220.0,12780.25,2,3,short,0.0,0.0,0.0,1000220.0,12780.25
65,1000205.25,12780.5,2,3,short,-0.25,-0.75,-0.75,1000205.0,12780.5
65,1000205.0,12780.25,0,3,short,0.0,0.0,0.0,1000205.0,12780.25
65,1000219.75,12780.0,2,3,short,0.25,0.75,0.75,1000220.0,12780.0
65,1000190.5,12780.75,2,3,short,-0.5,-1.5,-1.5,1000190.0,12780.75
65,1000175.25,12780.5,2,3,short,-0.25,-0.75,-0.75,1000175.0,12780.5
65,1000175.0,12780.25,0,3,short,0.0,0.0,0.0,1000175.0,12780.25
65,1000130.75,12781.0,0,3,short,-0.75,-2.25,-2.25,1000130.0,12781.0
65,1000130.0,12780.75,1,1,long,0.0,0.0,0.0,1000130.0,12780.75
65,1000130.0,12780.5,2,3,short,0.0,0.0,0.0,1000130.0,12780.5
