time,open,high,low,close,Candle high,Candle low,TBbox,BBbox,test BaseLine,test BaseLine,test_ema,Go Long,Go Short,Exit Long,Exit Short,Volume,Volume MA
1673385600,11399,11400,11399,11400,11401.5,11382.25,11401.5,11375,11373.133333333319,11369.316666666673,11384.629763640543,0,0,0,0,2,2.85
1673392800,11396,11396,11396,11396,11401.5,11382.25,11401.5,11375,11380.616666666654,11376.441666666673,11386.903810912434,0,0,0,0,1,2.85
1673395800,11416,11416,11416,11416,11399.75,11399.25,11401.5,11375,11388.149999999987,11384.241666666674,11392.723048729948,0,0,0,0,1,2.8
1673397300,11405.5,11405.5,11405.5,11405.5,11399.75,11399.25,11401.5,11375,11394.449999999988,11391.466666666674,11395.278438983958,0,0,0,0,1,2.7
1673398500,11414.25,11414.25,11414.25,11414.25,11400,11399,11401.5,11375,11399.35833333332,11397.100000000006,11399.072751187166,0,0,0,0,1,2.55
1673400000,11400,11400,11394.75,11394.75,11400,11399,11416,11394.75,11402.133333333319,11402.30833333334,11398.208200949734,0,0,1,0,2,2.6
1673401800,11400.75,11400.75,11400.75,11400.75,11400,11394.75,11416,11394.75,11403.941666666651,11404.291666666672,11398.716560759787,0,0,0,0,1,2.6
1673402400,11404,11404,11404,11404,11400,11394.75,11416,11394.75,11404.649999999987,11405.175000000005,11399.77324860783,0,0,0,0,1,2.55
1673405100,11399.5,11399.5,11399.5,11399.5,11400,11394.75,11416,11394.75,11404.674999999987,11405.375000000005,11399.718598886264,0,0,0,0,1,2.55
1673406000,11395,11395,11395,11395,11400,11394.75,11416,11394.75,11403.866666666652,11404.741666666674,11398.77487910901,0,0,0,0,1,2.5
1673409000,11398.5,11398.5,11398.5,11398.5,11400.75,11400.75,11416,11394.75,11402.733333333317,11403.608333333339,11398.719903287209,0,0,0,0,1,2.45
1673409900,11400,11400,11400,11400,11400.75,11400.75,11416,11394.75,11401.749999999985,11402.450000000004,11398.975922629767,0,0,0,0,1,2.35
1673410200,11405,11405,11405,11405,11404,11404,11416,11394.75,11400.641666666654,11400.641666666672,11400.180738103812,0,0,0,0,1,2.35
1673411100,11397.5,11397.5,11397.5,11397.5,11399.5,11399.5,11416,11394.75,11399.866666666652,11400.216666666673,11399.64459048305,0,0,0,0,1,2
1673411400,11395.75,11395.75,11395,11395,11399.5,11399.5,11416,11394.75,11399.291666666652,11399.491666666674,11398.715672386441,0,0,0,0,3,2.1
1673413800,11399.75,11399.75,11399.75,11399.75,11395.75,11395,11405,11395,11399.399999999987,11399.400000000007,11398.922537909153,0,0,0,0,1,1.75
1673414700,11395,11395,11395,11395,11395.75,11395,11405,11395,11399.216666666653,11399.291666666673,11398.138030327322,0,0,0,0,1,1.75
1673415000,11399,11399,11399,11399,11395.75,11395,11405,11395,11398.85833333332,11398.858333333339,11398.310424261857,0,0,0,0,1,1.25
1673416500,11394.75,11394.75,11394.75,11394.75,11395.75,11395,11405,11395,11398.374999999985,11398.500000000007,11397.598339409486,0,0,0,0,1,1.2
1673419200,11394,11394,11394,11394,11399.75,11399.75,11405,11395,11397.924999999987,11398.050000000005,11396.87867152759,0,0,0,0,1,1.2
1673420100,11388.25,11388.25,11387,11387,11399.75,11399.75,11405,11395,11397.049999999988,11397.191666666673,11394.902937222072,0,0,0,0,2,1.2
1673420400,11384.5,11384.5,11382.25,11382.25,11388.25,11387,11405,11395,11395.708333333321,11395.941666666673,11392.372349777657,0,0,0,0,2,1.25
1673421900,11367.5,11369,11367.5,11369,11388.25,11387,11405,11395,11393.53333333332,11393.858333333339,11387.697879822126,0,0,0,0,4,1.4
1673424300,11385,11385,11385,11385,11369,11367.5,11405,11395,11391.233333333323,11391.650000000007,11387.158303857701,0,0,0,0,1,1.4
1673424600,11383,11383,11380.25,11380.25,11369,11367.5,11405,11395,11388.566666666653,11389.166666666672,11385.776643086161,0,0,0,0,4,1.55
1673427900,11410.5,11410.5,11410.5,11410.5,11369,11367.5,11405,11395,11386.716666666654,11386.516666666672,11390.721314468929,0,0,0,0,1,1.5
1673428500,11413.25,11425,11413.25,11425,11369,11367.5,11405,11395,11386.716666666654,11386.075000000004,11397.577051575143,0,0,0,0,4,1.65
1673429100,11425.75,11425.75,11425.75,11425.75,11369,11367.5,11405,11395,11389.03333333332,11388.000000000005,11403.211641260114,0,0,0,0,3,1.75
1673429700,11419,11419,11419,11419,11383,11380.25,11405,11395,11393.483333333323,11392.108333333337,11406.36931300809,0,0,0,0,1,1.75
1673430600,11419.25,11419.25,11419.25,11419.25,11383,11380.25,11405,11395,11399.558333333322,11397.841666666669,11408.945450406472,0,0,0,0,1,1.75
1673430900,11419.75,11419.75,11419.75,11419.75,11425,11413.25,11425.75,11413.25,11406.399999999989,11404.341666666673,11411.106360325179,0,0,0,0,1,1.75
1673431200,11424.5,11424.5,11424.5,11424.5,11425.75,11425.75,11425.75,11413.25,11412.441666666657,11410.433333333336,11413.785088260143,0,0,0,0,1,1.75
1673431500,11435,11438.75,11435,11438.75,11425.75,11425.75,11425.75,11413.25,11417.491666666656,11415.800000000003,11418.778070608114,0,0,0,0,2,1.8
1673432100,11425,11425,11425,11425,11438.75,11435,11425.75,11413.25,11420.84999999999,11419.425000000003,11420.022456486491,0,0,0,0,1,1.8
1673437200,11435,11435,11435,11435,11438.75,11435,11425.75,11413.25,11423.59999999999,11422.441666666671,11423.017965189192,0,0,0,0,1,1.7
1673437500,11429,11429,11429,11429,11438.75,11435,11438.75,11424.5,11425.358333333323,11424.466666666669,11424.214372151353,0,0,0,0,1,1.7
1673438100,11415,11415,11415,11415,11438.75,11435,11438.75,11424.5,11426.491666666656,11426.49166666667,11422.371497721082,0,0,0,0,1,1.7
1673439600,11400,11400,11400,11400,11425,11425,11438.75,11424.5,11426.349999999991,11426.350000000004,11417.897198176866,0,0,0,0,1,1.7
1673441700,11418.5,11418.5,11418.5,11418.5,11425,11425,11438.75,11424.5,11425.558333333325,11425.558333333336,11418.017758541493,0,0,0,0,1,1.7
1673443500,11443,11443,11443,11443,11435,11435,11438.75,11424.5,11424.833333333323,11424.458333333336,11423.014206833195,0,0,0,0,1,1.7
1673444100,11422.5,11422.5,11422.5,11422.5,11429,11429,11438.75,11424.5,11423.366666666656,11423.36666666667,11422.911365466556,0,0,0,0,1,1.65
1673445000,11445,11445,11445,11445,11415,11415,11438.75,11424.5,11422.591666666658,11422.466666666669,11427.329092373246,0,0,0,0,1,1.6
1673445300,11433.25,11433.25,11433.25,11433.25,11400,11400,11438.75,11424.5,11423.241666666656,11423.241666666669,11428.513273898596,0,0,0,0,1,1.45
1673445600,11433,11433,11433,11433,11418.5,11418.5,11438.75,11424.5,11425.666666666657,11425.66666666667,11429.410619118877,0,0,0,0,1,1.45
1673445900,11440,11440,11440,11440,11443,11443,11445,11422.5,11428.208333333323,11428.208333333336,11431.5284952951,0,0,0,0,1,1.3
1673446500,11429,11429,11429,11429,11422.5,11422.5,11445,11422.5,11430.699999999992,11430.700000000004,11431.02279623608,0,0,0,0,1,1.3
1673446800,11440,11440,11440,11440,11445,11445,11445,11422.5,11433.24166666666,11433.241666666669,11432.818236988864,0,0,0,0,1,1.15
1673447100,11450,11450,11449,11449,11445,11445,11445,11422.5,11435.308333333325,11435.308333333336,11436.054589591091,0,0,0,0,2,1.1
1673447400,11464.75,11464.75,11420,11420,11445,11445,11445,11422.5,11435.833333333323,11437.391666666672,11432.843671672872,0,1,0,0,3,1.2
1673447700,11440,11468.25,11440,11468.25,11464.75,11420,11445,11422.5,11436.816666666658,11435.875000000002,11439.924937338297,1,0,0,0,3,1.3
1673448000,11459.75,11471.25,11459.75,11471.25,11464.75,11420,11445,11422.5,11439.308333333325,11437.04166666667,11446.189949870637,0,0,0,0,3,1.4
1673448300,11463.25,11479,11463.25,11469,11464.75,11420,11445,11422.5,11442.549999999994,11438.76666666667,11450.75195989651,0,0,0,0,4,1.55
1673448600,11457.5,11457.5,11447.25,11447.25,11479,11463.25,11445,11422.5,11445.899999999992,11440.6,11450.051567917208,0,0,0,0,2,1.55
1673448900,11448.75,11457.25,11448.75,11457.25,11479,11463.25,11445,11422.5,11449.96666666666,11442.866666666669,11451.491254333767,0,0,0,0,3,1.65
1673449200,11445.75,11451.75,11445.75,11451.75,11479,11463.25,11479,11445.75,11453.916666666659,11445.758333333337,11451.543003467013,0,0,0,0,3,1.75
1673449500,11480,11480,11477.5,11480,11479,11463.25,11479,11445.75,11457.21666666666,11449.241666666669,11457.23440277361,0,0,0,0,4,1.9
1673449800,11483.5,11485,11470.75,11473.5,11479,11463.25,11479,11445.75,11459.258333333326,11451.950000000003,11460.48752221889,0,0,0,0,4,2.05
1673450100,11485,11485,11478.5,11478.5,11480,11477.5,11479,11445.75,11461.374999999995,11454.925000000003,11464.090017775112,0,0,0,0,2,2.1
1673450400,11487.75,11497,11487.75,11497,11480,11477.5,11479,11445.75,11464.874999999995,11459.258333333337,11470.67201422009,0,0,0,0,5,2.3
1673450700,11498,11506,11496,11506,11480,11477.5,11479,11445.75,11468.94166666666,11464.308333333336,11477.737611376073,0,0,0,0,11,2.8
1673451000,11494.25,11494.25,11477.75,11477.75,11506,11496,11479,11445.75,11473.483333333328,11469.175000000003,11477.740089100858,0,0,0,0,5,3
1673451300,11466,11466,11453.5,11456.5,11506,11496,11479,11445.75,11477.166666666662,11481.925000000005,11473.492071280687,0,1,0,0,8,3.35
1673451600,11458,11458,11458,11458,11506,11496,11506,11453.5,11480.016666666661,11484.916666666672,11470.39365702455,0,0,0,0,1,3.35
1673451900,11470,11470,11468.25,11468.25,11506,11496,11506,11453.5,11480.866666666661,11486.091666666673,11469.964925619639,0,0,0,0,2,3.4
1673452200,11465,11467.5,11443.5,11444.25,11506,11496,11506,11453.5,11478.333333333328,11484.658333333338,11464.82194049571,0,0,0,0,10,3.85
1673452500,11438.75,11438.75,11433.75,11433.75,11467.5,11443.5,11506,11453.5,11472.524999999994,11479.566666666671,11458.607552396568,0,0,0,0,6,4.1
1673452800,11450,11450,11450,11450,11467.5,11443.5,11506,11453.5,11466.574999999995,11473.466666666673,11456.886041917254,0,0,0,0,1,4.1
1673453100,11461.25,11461.25,11461.25,11461.25,11467.5,11443.5,11506,11453.5,11461.299999999996,11468.108333333339,11457.758833533804,0,0,0,0,1,4.05
1673453400,11456.5,11479.5,11456.5,11479.5,11467.5,11443.5,11506,11453.5,11457.083333333328,11455.558333333334,11462.107066827044,1,0,0,0,5,4.15
1673453700,11483.75,11491,11483.75,11491,11438.75,11433.75,11506,11453.5,11455.38333333333,11453.283333333333,11467.885653461635,0,0,0,0,5,4.25
1673454000,11491.75,11491.75,11491.75,11491.75,11479.5,11456.5,11506,11453.5,11457.674999999996,11454.691666666668,11472.658522769309,0,0,0,0,1,4.15
1673454300,11492,11492,11492,11492,11479.5,11456.5,11506,11453.5,11462.833333333328,11458.966666666667,11476.526818215447,0,0,0,0,1,4
1673454600,11492.75,11493.25,11492.75,11493.25,11479.5,11456.5,11506,11453.5,11469.274999999994,11464.408333333333,11479.871454572358,0,0,0,0,3,4.05
1673455500,11497.25,11497.25,11497.25,11497.25,11479.5,11456.5,11506,11453.5,11476.199999999995,11471.099999999999,11483.347163657887,0,0,0,0,1,3.95
1673456100,11500.75,11503.75,11500.75,11503.75,11479.5,11456.5,11506,11453.5,11483.174999999996,11478.75,11487.427730926309,0,0,0,0,6,4.1
1673456400,11500,11506.5,11500,11506.5,11503.75,11500.75,11506,11453.5,11489.083333333328,11485.333333333334,11491.242184741048,0,0,0,0,3,4.05
1673456700,11506.5,11509.75,11506.5,11509.75,11503.75,11500.75,11506,11453.5,11493.649999999994,11490.466666666665,11494.943747792839,0,0,0,0,3,4
1673457000,11512,11520.25,11512,11519,11503.75,11500.75,11506,11453.5,11497.674999999994,11494.841666666665,11499.754998234272,0,0,0,0,7,4.25
1673457300,11529,11529,11528,11528,11520.25,11512,11506,11453.5,11501.658333333326,11499.191666666666,11505.403998587417,0,0,0,0,2,4.1
1673457600,11535,11535,11535,11535,11520.25,11512,11506,11453.5,11506.09166666666,11503.324999999997,11511.323198869934,0,0,0,0,1,3.6
1673457900,11525.75,11525.75,11525.75,11525.75,11520.25,11512,11506,11453.5,11510.74166666666,11507.749999999998,11514.208559095947,0,0,0,0,5,3.6
1673458200,11524,11524,11522.5,11522.5,11520.25,11512,11506,11453.5,11515.324999999992,11512.433333333332,11515.866847276757,0,0,0,0,2,3.3
1673458800,11520,11520,11520,11520,11525.75,11525.75,11535,11520,11519.349999999993,11516.9,11516.693477821405,0,0,1,0,1,3.3
1673459400,11526.5,11528.25,11526.5,11528.25,11525.75,11525.75,11535,11520,11522.524999999994,11520.674999999997,11519.004782257125,0,0,0,0,2,3.3
1673460000,11537,11541.25,11534.75,11539.25,11525.75,11525.75,11535,11520,11524.816666666658,11523.416666666664,11523.0538258057,0,0,0,0,9,3.25
1673460300,11536,11544.25,11536,11544.25,11541.25,11534.75,11535,11520,11526.683333333327,11525.358333333332,11527.29306064456,0,0,0,0,2,3.05
1673460600,11543.5,11547,11543.5,11547,11541.25,11534.75,11535,11520,11528.724999999991,11527.141666666665,11531.234448515648,0,0,0,0,4,3.2
1673460900,11549.5,11549.5,11526.25,11526.25,11541.25,11534.75,11535,11520,11530.549999999994,11531.825000000006,11530.237558812518,0,0,0,0,3,3.3
1673461500,11537,11541,11537,11540.75,11541.25,11534.75,11535,11520,11532.758333333326,11530.141666666665,11532.340047050015,0,0,0,0,4,3.25
1673461800,11538,11538,11538,11538,11547,11543.5,11535,11520,11534.916666666662,11531.841666666665,11533.472037640011,0,0,0,0,1,3.05
1673463000,11532.25,11532.25,11525.75,11525.75,11547,11543.5,11549.5,11525.75,11536.31666666666,11539.975000000006,11531.927630112008,0,0,0,0,3,3.15
1673463600,11529.75,11529.75,11527,11527,11547,11543.5,11549.5,11525.75,11536.433333333327,11541.066666666671,11530.942104089607,0,0,0,0,2,3.2
1673464200,11531,11531,11530,11530,11547,11543.5,11549.5,11525.75,11535.858333333328,11540.775000000003,11530.753683271685,0,0,0,0,5,3.3
1673464500,11539,11539,11539,11539,11531,11530,11549.5,11525.75,11535.016666666661,11539.43333333334,11532.402946617349,0,0,0,0,1,3.3
1673465700,11543.25,11543.25,11543.25,11543.25,11531,11530,11549.5,11525.75,11533.933333333327,11532.924999999997,11534.572357293879,0,0,0,0,2,3.1
1673466000,11544,11551.25,11544,11551.25,11531,11530,11549.5,11525.75,11533.741666666661,11533.008333333331,11537.907885835102,1,0,0,0,13,3.6
1673466900,11535.75,11542,11535.75,11542,11551.25,11544,11549.5,11525.75,11534.666666666659,11533.724999999999,11538.726308668081,0,0,0,0,2,3.55
1673467800,11550,11559.25,11550,11559.25,11551.25,11544,11549.5,11525.75,11537.233333333328,11535.658333333331,11542.831046934465,0,0,0,0,3,3.35
1673468100,11561,11572,11561,11572,11551.25,11544,11549.5,11525.75,11540.774999999994,11538.199999999997,11548.664837547572,0,0,0,0,4,3.45
1673468400,11568,11568,11565,11565,11551.25,11544,11549.5,11525.75,11545.099999999993,11541.399999999996,11551.931870038057,0,0,0,0,2,3.5
1673468700,11570.75,11570.75,11563.75,11563.75,11551.25,11544,11549.5,11525.75,11549.666666666659,11545.08333333333,11554.295496030445,0,0,0,0,12,3.85
1673469000,11555,11557.75,11555,11555,11570.75,11563.75,11572,11550,11553.816666666658,11548.799999999997,11554.436396824356,0,0,1,0,7,4.1
1673469300,11554,11554,11554,11554,11570.75,11563.75,11572,11550,11557.291666666659,11552.358333333332,11554.349117459486,0,0,0,0,1,4.1
1673469600,11555.5,11555.5,11555.5,11555.5,11570.75,11563.75,11572,11550,11559.24166666666,11555.066666666666,11554.579293967588,0,0,0,0,1,4.05
1673469900,11565,11565,11565,11565,11570.75,11563.75,11572,11550,11560.09166666666,11557.041666666664,11556.66343517407,0,0,0,0,1,3.65
1673470200,11569.5,11585.25,11569.5,11585.25,11570.75,11563.75,11572,11550,11560.933333333327,11558.483333333332,11562.380748139256,1,0,0,0,14,4.25
1673470500,11591,11595,11587.5,11587.5,11585.25,11569.5,11572,11550,11562.44166666666,11560.349999999999,11567.404598511404,0,0,0,0,3,4.2
1673470800,11594.25,11594.25,11590,11590,11585.25,11569.5,11572,11550,11564.71666666666,11562.774999999996,11571.923678809124,0,0,0,0,2,4.15
1673471400,11588.25,11588.25,11588.25,11588.25,11585.25,11569.5,11572,11550,11568.258333333326,11566.158333333331,11575.188943047298,0,0,0,0,1,4
1673474100,11591,11591,11591,11591,11585.25,11569.5,11595,11569.5,11573.21666666666,11570.591666666662,11578.351154437838,0,0,0,0,1,4
1673478900,11585.25,11585.25,11585.25,11585.25,11595,11587.5,11595,11569.5,11578.174999999994,11575.549999999996,11579.73092355027,0,0,0,0,1,3.9
1673479500,11587,11589.5,11587,11589.5,11594.25,11590,11595,11569.5,11582.483333333328,11580.299999999996,11581.684738840217,0,0,0,0,2,3.9
1673480100,11589,11589,11589,11589,11594.25,11590,11595,11569.5,11585.674999999994,11583.933333333329,11583.147791072173,0,0,0,0,1,3.7
1673484000,11583.5,11583.5,11583.5,11583.5,11589.5,11587,11595,11569.5,11587.508333333326,11588.82500000001,11583.218232857738,0,0,0,0,1,3.7
1673485800,11589,11589,11588.75,11588.75,11589.5,11587,11595,11569.5,11588.174999999994,11589.108333333343,11584.324586286191,0,0,0,0,2,3.7
1673487000,11590,11590,11590,11590,11589.5,11587,11595,11569.5,11588.133333333326,11587.716666666662,11585.459669028953,0,0,0,0,1,3.1
1673491500,11587.25,11587.25,11587.25,11587.25,11589.5,11587,11595,11569.5,11588.016666666661,11588.183333333342,11585.817735223161,0,0,0,0,1,3.05
1673495400,11588.5,11588.5,11588.5,11588.5,11589,11588.75,11595,11569.5,11587.81666666666,11587.48333333333,11586.35418817853,0,0,0,0,1,2.95
1673499000,11600,11603,11600,11603,11589,11588.75,11595,11569.5,11588.299999999994,11587.949999999997,11589.683350542824,0,0,0,0,2,2.85
1673499600,11603,11605,11603,11605,11589,11588.75,11595,11569.5,11589.483333333328,11589.049999999996,11592.746680434258,0,0,0,0,2,2.85
1673502600,11608,11608,11608,11608,11603,11600,11595,11569.5,11591.34166666666,11590.824999999997,11595.797344347407,0,0,0,0,1,2.3
1673506200,11595,11595,11593.25,11593.25,11603,11600,11595,11569.5,11593.24166666666,11592.641666666663,11595.287875477927,0,0,1,0,6,2.25
1673506500,11593.5,11593.5,11590.25,11590.25,11595,11593.25,11595,11569.5,11595.274999999992,11595.516666666672,11594.280300382341,0,0,0,0,4,2.4
1673507100,11582,11582,11582,11582,11595,11593.25,11608,11582,11596.624999999993,11597.025000000007,11591.824240305872,0,0,0,0,1,2.4
1673507400,11580,11580,11580,11580,11595,11593.25,11608,11582,11596.49166666666,11597.050000000008,11589.459392244698,0,0,0,0,1,2.4
1673512200,11585,11591.5,11585,11591.5,11595,11593.25,11608,11582,11595.266666666661,11595.991666666674,11589.867513795758,0,0,0,0,2,1.8
1673514000,11585.25,11585.25,11585.25,11585.25,11593.5,11590.25,11608,11582,11593.174999999994,11594.008333333339,11588.944011036607,0,0,0,0,1,1.7
1673515800,11595,11595,11595,11595,11591.5,11585,11608,11582,11591.041666666659,11590.158333333331,11590.155208829285,0,0,0,0,1,1.65
1673516700,11605,11605,11605,11605,11591.5,11585,11608,11582,11589.61666666666,11588.683333333329,11593.124167063428,0,0,0,0,1,1.65
1673517000,11604.25,11604.25,11604.25,11604.25,11591.5,11585,11608,11582,11589.699999999992,11588.616666666663,11595.349333650742,0,0,0,0,1,1.65
1673519100,11581.75,11581.75,11581.75,11581.75,11585.25,11585.25,11608,11582,11590.291666666659,11590.566666666673,11592.629466920593,0,0,0,0,1,1.65
1673520000,11579.5,11579.5,11579.5,11579.5,11585.25,11585.25,11605,11579.5,11591.241666666661,11591.350000000006,11590.003573536475,0,0,0,0,1,1.6
1673521200,11582.75,11582.75,11582.75,11582.75,11595,11595,11605,11579.5,11592.049999999994,11592.050000000005,11588.55285882918,0,0,0,0,1,1.6
1673523900,11585,11585,11585,11585,11605,11605,11605,11579.5,11592.033333333326,11592.03333333334,11587.842287063344,0,0,0,0,1,1.6
1673524200,11590,11590,11590,11590,11604.25,11604.25,11605,11579.5,11590.774999999994,11590.775000000007,11588.273829650676,0,0,0,0,1,1.55
1673527200,11605.25,11605.25,11605.25,11605.25,11581.75,11581.75,11605,11579.5,11589.49166666666,11589.491666666661,11591.669063720541,0,0,0,0,1,1.55
1673527500,11605.25,11605.25,11605,11605,11581.75,11581.75,11605,11579.5,11589.383333333326,11589.383333333326,11594.335250976434,0,0,0,0,3,1.65
1673527800,11607.5,11607.5,11607.5,11607.5,11605.25,11605,11605,11579.5,11590.291666666659,11590.291666666662,11596.968200781146,0,0,0,0,1,1.65
1673528700,11623.25,11623.25,11619.25,11619.25,11605.25,11605,11605,11579.5,11592.749999999993,11592.749999999995,11601.424560624917,0,0,0,0,2,1.65
1673529000,11620,11620,11620,11620,11605.25,11605,11605,11579.5,11596.874999999993,11596.874999999993,11605.139648499933,0,0,0,0,1,1.6
1673529300,11628,11628,11628,11628,11605.25,11605,11605,11579.5,11602.233333333328,11602.233333333328,11609.711718799947,0,0,0,0,2,1.65
1673529600,11629,11631.25,11629,11631.25,11623.25,11619.25,11605,11579.5,11607.683333333327,11607.608333333328,11614.019375039958,0,0,0,0,2,1.45
1673529900,11631,11648,11517.75,11517.75,11623.25,11619.25,11605,11579.5,11609.291666666659,11614.333333333338,11594.765500031966,0,1,0,0,18,2.15
1673530200,11515.25,11586,11425,11586,11623.25,11619.25,11605,11579.5,11608.96666666666,11618.341666666669,11593.012400025573,0,0,0,0,63,5.25
1673530500,11627.5,11628.75,11549.75,11549.75,11586,11425,11605,11579.5,11605.158333333326,11621.36666666667,11584.359920020459,0,0,0,0,49,7.65
1673530800,11550,11573,11534.75,11535.25,11586,11425,11648,11425,11597.258333333326,11621.558333333336,11574.537936016368,0,0,0,0,9,8
1673531100,11590.75,11594.5,11574.5,11580,11586,11425,11648,11425,11586.891666666661,11619.76666666667,11575.630348813094,0,0,0,0,10,8.45
1673531400,11599.5,11647,11599.5,11647,11586,11425,11648,11425,11579.958333333327,11550.824999999995,11589.904279050475,0,0,0,1,12,9
1673531700,11658,11679.25,11633.75,11658.75,11628.75,11549.75,11648,11425,11578.441666666658,11546.766666666663,11603.67342324038,1,0,0,0,25,10.2
1673532000,11660,11698,11660,11698,11679.25,11633.75,11648,11425,11582.974999999991,11552.858333333328,11622.538738592304,0,0,0,0,5,10.4
1673532300,11658.75,11659,11647.75,11647.75,11679.25,11633.75,11648,11425,11593.599999999991,11565.058333333329,11627.580990873843,0,0,0,0,5,10.6
1673532600,11640,11640,11606.5,11606.5,11679.25,11633.75,11648,11425,11608.199999999992,11581.433333333329,11623.364792699074,0,0,1,0,13,11.2
1673532900,11601,11602.25,11560.5,11590.75,11679.25,11633.75,11698,11560.5,11622.633333333324,11640.76666666667,11616.841834159259,0,0,0,0,15,11.9
1673533200,11577.25,11605.5,11566,11602.25,11602.25,11560.5,11698,11560.5,11630.87499999999,11646.616666666669,11613.923467327408,0,0,0,0,15,12.6
1673533500,11604.25,11614.75,11588.25,11601.25,11602.25,11560.5,11698,11560.5,11633.466666666658,11646.583333333336,11611.388773861927,0,0,0,0,13,13.2
1673533800,11626,11626,11561.5,11561.5,11602.25,11560.5,11698,11560.5,11628.24166666666,11643.14166666667,11601.41101908954,0,0,0,0,6,13.45
1673534100,11566.5,11578.5,11545,11578.5,11602.25,11560.5,11698,11560.5,11618.333333333327,11634.783333333335,11596.828815271632,0,0,0,0,5,13.55
1673534400,11544.5,11544.5,11482.25,11482.25,11602.25,11560.5,11698,11560.5,11603.924999999994,11622.983333333335,11573.913052217305,0,0,0,0,14,14.2
1673534700,11478.75,11485.75,11455.75,11455.75,11602.25,11560.5,11698,11560.5,11586.508333333326,11608.683333333336,11550.280441773844,0,1,0,0,26,15.4
1673535000,11450.25,11473.75,11436,11436,11485.75,11455.75,11698,11560.5,11565.46666666666,11592.141666666668,11527.424353419075,0,0,0,0,13,16
1673535300,11434,11480.5,11434,11480.5,11485.75,11455.75,11698,11560.5,11544.949999999992,11573.525000000003,11518.039482735261,0,0,0,0,27,17.25
1673535600,11484,11531.25,11484,11531.25,11480.5,11434,11698,11560.5,11525.733333333324,11554.433333333336,11520.68158618821,0,0,0,1,10,17.65
1673535900,11531.5,11534.25,11488,11498.75,11480.5,11434,11698,11560.5,11507.999999999993,11537.050000000003,11516.295268950567,0,0,0,0,11,17.3
1673536200,11520.75,11602,11520.75,11596,11480.5,11434,11698,11560.5,11498.558333333325,11480.624999999995,11532.236215160454,0,0,0,0,18,15.05
1673536500,11612.5,11627.25,11610,11627.25,11480.5,11434,11698,11560.5,11500.37499999999,11477.424999999996,11551.238972128363,0,0,0,0,6,12.9
1673536800,11618.75,11624.25,11587.25,11587.25,11602,11520.75,11698,11560.5,11511.258333333324,11484.408333333327,11558.44117770269,0,0,0,0,6,12.75
1673537100,11620.25,11620.25,11572.25,11572.25,11602,11520.75,11698,11560.5,11526.208333333327,11498.583333333328,11561.202942162152,0,0,0,0,10,12.75
1673537400,11563,11579,11555,11579,11602,11520.75,11627.25,11520.75,11545.408333333326,11517.024999999994,11564.762353729722,0,0,0,0,9,12.6
1673537700,11595.5,11616.75,11595.5,11616.5,11620.25,11572.25,11627.25,11520.75,11564.74166666666,11537.766666666663,11575.109882983777,0,0,0,0,7,11.7
1673538000,11620,11620,11550,11556.5,11620.25,11572.25,11627.25,11520.75,11577.041666666659,11554.341666666662,11571.387906387023,0,0,0,0,13,12.1
1673538300,11560.25,11560.25,11537.25,11547.25,11620,11550,11627.25,11520.75,11581.633333333326,11603.458333333336,11566.560325109618,0,0,0,0,7,12.2
1673538600,11546,11579.75,11539,11572,11620,11550,11627.25,11520.75,11582.658333333326,11604.683333333336,11567.648260087695,0,0,0,0,13,12.2
1673538900,11577.75,11584,11557.5,11557.5,11620,11550,11627.25,11520.75,11581.599999999993,11603.108333333337,11565.618608070155,0,0,0,0,20,12.45
1673539200,11552.75,11552.75,11510.25,11522.25,11620,11550,11627.25,11520.75,11574.724999999993,11597.908333333335,11556.944886456124,0,0,0,0,25,12.95
1673539500,11541.25,11554.5,11541.25,11547,11552.75,11510.25,11627.25,11520.75,11566.849999999993,11590.033333333335,11554.955909164899,0,0,0,0,8,12.7
1673539800,11560.25,11565.25,11560.25,11565.25,11552.75,11510.25,11627.25,11520.75,11561.933333333327,11582.566666666671,11557.01472733192,0,0,0,0,2,12.5
1673540100,11574.75,11574.75,11574.75,11574.75,11552.75,11510.25,11627.25,11520.75,11558.44166666666,11577.066666666671,11560.561781865536,0,0,0,0,1,12.3
1673540400,11575.5,11581.5,11573.5,11573.5,11552.75,11510.25,11627.25,11520.75,11555.491666666661,11545.69166666666,11563.14942549243,0,0,0,0,5,11.85
1673540700,11570,11570,11551.25,11563,11554.5,11541.25,11627.25,11520.75,11554.616666666661,11546.416666666659,11563.119540393944,0,0,0,0,8,10.95
1673541000,11556,11556.25,11549.5,11549.5,11554.5,11541.25,11627.25,11520.75,11556.966666666662,11567.375000000005,11560.395632315154,0,0,0,0,3,10.45
1673541300,11562.5,11573,11562.5,11569,11570,11551.25,11627.25,11520.75,11559.75833333333,11554.46666666666,11562.116505852124,0,0,0,0,4,9.3
1673541600,11577.5,11600,11577.5,11600,11570,11551.25,11627.25,11520.75,11562.791666666662,11557.999999999995,11569.693204681698,0,0,0,0,13,9.45
1673541900,11595.25,11595.25,11572.75,11572.75,11600,11577.5,11627.25,11520.75,11565.708333333328,11560.31666666666,11570.304563745358,0,0,0,0,6,9.2
1673542200,11573.5,11583,11573.5,11583,11600,11577.5,11627.25,11520.75,11568.75833333333,11562.841666666662,11572.843650996287,0,0,0,0,4,8.5
